kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence dsmem_latency
nocluster.1.sm_90.ptx 2647 : 4096 29088 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3187 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2646 : 4096 37792 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3186 : 512 2560 0 0 0 64 16 0 0 0 
nocluster.1.sm_90.ptx 2645 : 4096 37536 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3185 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2644 : 4096 25056 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3184 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2643 : 4096 37696 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3183 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2642 : 4096 26048 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3182 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2641 : 4096 24992 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 4077 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2995 : 4096 20480 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3179 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2638 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3177 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2636 : 512 0 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3176 : 512 13312 0 16 16 0 0 0 0 0 
nocluster.1.sm_90.ptx 2635 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2628 : 2 8 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3168 : 256 0 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2627 : 2 8 0 0 0 2 2 0 0 0 
nocluster.1.sm_90.ptx 2716 : 4096 20576 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3174 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2633 : 4096 18752 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2626 : 2 13 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2632 : 4096 24576 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2631 : 4096 24576 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3165 : 7 35 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2624 : 4096 23731 0 0 0 0 0 0 2 0 
nocluster.1.sm_90.ptx 3164 : 7 1771 0 0 0 7 7 0 0 0 
nocluster.1.sm_90.ptx 2623 : 4096 28672 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3163 : 7 63 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2622 : 4096 36864 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3162 : 7 63 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2621 : 4096 37472 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 5255 : 512 4640 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3091 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 5254 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3090 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 5252 : 512 3616 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3088 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 5251 : 512 4640 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3087 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 5250 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3086 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 5249 : 512 4640 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3085 : 8192 262144 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 5248 : 512 3200 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3084 : 8192 262144 0 8192 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 5247 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3083 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 5246 : 512 157824 0 0 0 64 16 0 0 0 
nocluster.1.sm_90.ptx 3082 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 5245 : 512 4672 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3081 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 5244 : 512 4768 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3080 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 3079 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3761 : 256 0 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2679 : 4096 18720 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3066 : 8192 262144 0 8192 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 4074 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2992 : 624 3050 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3152 : 3584 32256 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2611 : 2048 15360 0 0 0 0 0 0 0 0 
